"No.","Time","Source","Destination","Protocol","Length","Info"
"391","198.965125462","2a10:8012:21:4188:c63c:3614:4d2b:1483","2a03:2880:f242:c8:face:b00c:0:167","TCP","88","37170  >  443 [ACK] Seq=2933 Ack=13445 Win=600 Len=0 TSval=1503773115 TSecr=2103949277"
"392","198.965886055","2a03:2880:f242:c8:face:b00c:0:167","2a10:8012:21:4188:c63c:3614:4d2b:1483","TLSv1.2","854","Application Data"
"393","198.965904684","2a10:8012:21:4188:c63c:3614:4d2b:1483","2a03:2880:f242:c8:face:b00c:0:167","TCP","88","37170  >  443 [ACK] Seq=2933 Ack=14211 Win=616 Len=0 TSval=1503773116 TSecr=2103949278"
"394","199.105762683","2a10:8012:21:4188:c63c:3614:4d2b:1483","2a03:2880:f242:c8:face:b00c:0:167","TLSv1.2","184","Application Data"
"395","199.151075965","2a03:2880:f242:c8:face:b00c:0:167","2a10:8012:21:4188:c63c:3614:4d2b:1483","TCP","88","443  >  37170 [ACK] Seq=14211 Ack=3029 Win=376 Len=0 TSval=2103949484 TSecr=1503773255"
"396","218.523678702","2a10:8012:21:4188:c63c:3614:4d2b:1483","2a03:2880:f242:c8:face:b00c:0:167","TLSv1.2","157","Application Data"
"397","218.610221462","2a03:2880:f242:c8:face:b00c:0:167","2a10:8012:21:4188:c63c:3614:4d2b:1483","TCP","88","443  >  37170 [ACK] Seq=14211 Ack=3098 Win=376 Len=0 TSval=2103968929 TSecr=1503792673"
"398","219.046019408","2a03:2880:f242:c8:face:b00c:0:167","2a10:8012:21:4188:c63c:3614:4d2b:1483","TLSv1.2","159","Application Data"
"399","219.046062236","2a10:8012:21:4188:c63c:3614:4d2b:1483","2a03:2880:f242:c8:face:b00c:0:167","TCP","88","37170  >  443 [ACK] Seq=3098 Ack=14282 Win=616 Len=0 TSval=1503793196 TSecr=2103969055"
"400","219.046097828","2a03:2880:f242:c8:face:b00c:0:167","2a10:8012:21:4188:c63c:3614:4d2b:1483","TCP","159","[TCP Spurious Retransmission] 443  >  37170 [PSH, ACK] Seq=14211 Ack=3098 Win=376 Len=71 TSval=2103969297 TSecr=1503792673"
"401","219.046108368","2a10:8012:21:4188:c63c:3614:4d2b:1483","2a03:2880:f242:c8:face:b00c:0:167","TCP","100","[TCP Dup ACK 399#1] 37170  >  443 [ACK] Seq=3098 Ack=14282 Win=616 Len=0 TSval=1503793196 TSecr=2103969297 SLE=14211 SRE=14282"
"409","234.190682142","2a03:2880:f242:c8:face:b00c:0:167","2a10:8012:21:4188:c63c:3614:4d2b:1483","TLSv1.2","1104","Application Data"
"410","234.190721739","2a10:8012:21:4188:c63c:3614:4d2b:1483","2a03:2880:f242:c8:face:b00c:0:167","TCP","88","37170  >  443 [ACK] Seq=3098 Ack=15298 Win=616 Len=0 TSval=1503808340 TSecr=2103984444"
"411","235.471947355","2a10:8012:21:4188:c63c:3614:4d2b:1483","2a03:2880:f242:c8:face:b00c:0:167","TLSv1.2","180","Application Data"
"412","235.516553459","2a03:2880:f242:c8:face:b00c:0:167","2a10:8012:21:4188:c63c:3614:4d2b:1483","TCP","88","443  >  37170 [ACK] Seq=15298 Ack=3190 Win=376 Len=0 TSval=2103985849 TSecr=1503809622"
"414","249.014158171","2a10:8012:21:4188:c63c:3614:4d2b:1483","2a03:2880:f242:c8:face:b00c:0:167","TLSv1.2","157","Application Data"
"415","249.059315082","2a03:2880:f242:c8:face:b00c:0:167","2a10:8012:21:4188:c63c:3614:4d2b:1483","TCP","88","443  >  37170 [ACK] Seq=15298 Ack=3259 Win=376 Len=0 TSval=2103999391 TSecr=1503823164"
"416","249.242739091","2a03:2880:f242:c8:face:b00c:0:167","2a10:8012:21:4188:c63c:3614:4d2b:1483","TLSv1.2","159","Application Data"
"417","249.242773801","2a10:8012:21:4188:c63c:3614:4d2b:1483","2a03:2880:f242:c8:face:b00c:0:167","TCP","88","37170  >  443 [ACK] Seq=3259 Ack=15369 Win=616 Len=0 TSval=1503823392 TSecr=2103999517"
"420","257.436070152","2a03:2880:f242:c8:face:b00c:0:167","2a10:8012:21:4188:c63c:3614:4d2b:1483","TLSv1.2","375","Application Data"
"421","257.436110553","2a10:8012:21:4188:c63c:3614:4d2b:1483","2a03:2880:f242:c8:face:b00c:0:167","TCP","88","37170  >  443 [ACK] Seq=3259 Ack=15656 Win=616 Len=0 TSval=1503831586 TSecr=2104007720"
"422","257.798591624","2a10:8012:21:4188:c63c:3614:4d2b:1483","2a03:2880:f242:c8:face:b00c:0:167","TLSv1.2","163","Application Data"
"423","257.842717708","2a03:2880:f242:c8:face:b00c:0:167","2a10:8012:21:4188:c63c:3614:4d2b:1483","TCP","88","443  >  37170 [ACK] Seq=15656 Ack=3334 Win=376 Len=0 TSval=2104008175 TSecr=1503831948"
"427","272.489189486","2a03:2880:f242:c8:face:b00c:0:167","2a10:8012:21:4188:c63c:3614:4d2b:1483","TLSv1.2","2848","Application Data"
"428","272.489228073","2a10:8012:21:4188:c63c:3614:4d2b:1483","2a03:2880:f242:c8:face:b00c:0:167","TCP","88","37170  >  443 [ACK] Seq=3334 Ack=18416 Win=600 Len=0 TSval=1503846639 TSecr=2104022722"
"429","272.489343056","2a03:2880:f242:c8:face:b00c:0:167","2a10:8012:21:4188:c63c:3614:4d2b:1483","TLSv1.2","374","Application Data"
"430","272.489350453","2a10:8012:21:4188:c63c:3614:4d2b:1483","2a03:2880:f242:c8:face:b00c:0:167","TCP","88","37170  >  443 [ACK] Seq=3334 Ack=18702 Win=598 Len=0 TSval=1503846639 TSecr=2104022723"
"431","272.824631369","2a10:8012:21:4188:c63c:3614:4d2b:1483","2a03:2880:f242:c8:face:b00c:0:167","TLSv1.2","184","Application Data"
"432","272.868817715","2a03:2880:f242:c8:face:b00c:0:167","2a10:8012:21:4188:c63c:3614:4d2b:1483","TCP","88","443  >  37170 [ACK] Seq=18702 Ack=3430 Win=376 Len=0 TSval=2104023202 TSecr=1503846974"
"433","276.176391482","2a03:2880:f242:c8:face:b00c:0:167","2a10:8012:21:4188:c63c:3614:4d2b:1483","TLSv1.2","158","Application Data"
"434","276.176428251","2a10:8012:21:4188:c63c:3614:4d2b:1483","2a03:2880:f242:c8:face:b00c:0:167","TCP","88","37170  >  443 [ACK] Seq=3430 Ack=18772 Win=616 Len=0 TSval=1503850326 TSecr=2104026455"
"435","277.644709121","2a10:8012:21:4188:c63c:3614:4d2b:1483","2a03:2880:f242:c8:face:b00c:0:167","TLSv1.2","157","Application Data"
"436","277.689745724","2a03:2880:f242:c8:face:b00c:0:167","2a10:8012:21:4188:c63c:3614:4d2b:1483","TCP","88","443  >  37170 [ACK] Seq=18772 Ack=3499 Win=376 Len=0 TSval=2104028022 TSecr=1503851794"
"437","277.915809329","2a03:2880:f242:c8:face:b00c:0:167","2a10:8012:21:4188:c63c:3614:4d2b:1483","TLSv1.2","159","Application Data"
"438","277.915845767","2a10:8012:21:4188:c63c:3614:4d2b:1483","2a03:2880:f242:c8:face:b00c:0:167","TCP","88","37170  >  443 [ACK] Seq=3499 Ack=18843 Win=616 Len=0 TSval=1503852065 TSecr=2104028148"
"439","289.282606931","2a03:2880:f242:c8:face:b00c:0:167","2a10:8012:21:4188:c63c:3614:4d2b:1483","TLSv1.2","2446","Application Data, Application Data"
"440","289.282646704","2a10:8012:21:4188:c63c:3614:4d2b:1483","2a03:2880:f242:c8:face:b00c:0:167","TCP","88","37170  >  443 [ACK] Seq=3499 Ack=21201 Win=600 Len=0 TSval=1503863432 TSecr=2104039542"
"441","289.415299900","2a10:8012:21:4188:c63c:3614:4d2b:1483","2a03:2880:f242:c8:face:b00c:0:167","TLSv1.2","184","Application Data"
"442","289.459024013","2a03:2880:f242:c8:face:b00c:0:167","2a10:8012:21:4188:c63c:3614:4d2b:1483","TCP","88","443  >  37170 [ACK] Seq=21201 Ack=3595 Win=376 Len=0 TSval=2104039792 TSecr=1503863565"
"443","292.968601561","2a03:2880:f242:c8:face:b00c:0:167","2a10:8012:21:4188:c63c:3614:4d2b:1483","TLSv1.2","523","Application Data"
"444","292.968636763","2a10:8012:21:4188:c63c:3614:4d2b:1483","2a03:2880:f242:c8:face:b00c:0:167","TCP","88","37170  >  443 [ACK] Seq=3595 Ack=21636 Win=616 Len=0 TSval=1503867118 TSecr=2104043192"
"445","293.308944829","2a10:8012:21:4188:c63c:3614:4d2b:1483","2a03:2880:f242:c8:face:b00c:0:167","TLSv1.2","187","Application Data"
"446","293.353487599","2a03:2880:f242:c8:face:b00c:0:167","2a10:8012:21:4188:c63c:3614:4d2b:1483","TCP","88","443  >  37170 [ACK] Seq=21636 Ack=3694 Win=376 Len=0 TSval=2104043686 TSecr=1503867459"
"447","303.087409000","2a10:8012:21:4188:c63c:3614:4d2b:1483","2a03:2880:f242:c8:face:b00c:0:167","TLSv1.2","157","Application Data"
"448","303.131692557","2a03:2880:f242:c8:face:b00c:0:167","2a10:8012:21:4188:c63c:3614:4d2b:1483","TCP","88","443  >  37170 [ACK] Seq=21636 Ack=3763 Win=376 Len=0 TSval=2104053464 TSecr=1503877237"
"449","303.310515946","2a03:2880:f242:c8:face:b00c:0:167","2a10:8012:21:4188:c63c:3614:4d2b:1483","TLSv1.2","159","Application Data"
"450","303.310551154","2a10:8012:21:4188:c63c:3614:4d2b:1483","2a03:2880:f242:c8:face:b00c:0:167","TCP","88","37170  >  443 [ACK] Seq=3763 Ack=21707 Win=616 Len=0 TSval=1503877460 TSecr=2104053590"
"451","304.130265061","2a03:2880:f242:c8:face:b00c:0:167","2a10:8012:21:4188:c63c:3614:4d2b:1483","TLSv1.2","511","Application Data"
"452","304.130307862","2a10:8012:21:4188:c63c:3614:4d2b:1483","2a03:2880:f242:c8:face:b00c:0:167","TCP","88","37170  >  443 [ACK] Seq=3763 Ack=22130 Win=616 Len=0 TSval=1503878280 TSecr=2104054433"
"453","304.258194435","2a10:8012:21:4188:c63c:3614:4d2b:1483","2a03:2880:f242:c8:face:b00c:0:167","TLSv1.2","187","Application Data"
"454","304.302287275","2a03:2880:f242:c8:face:b00c:0:167","2a10:8012:21:4188:c63c:3614:4d2b:1483","TCP","88","443  >  37170 [ACK] Seq=22130 Ack=3862 Win=376 Len=0 TSval=2104054635 TSecr=1503878408"
"463","316.111575399","2a03:2880:f242:c8:face:b00c:0:167","2a10:8012:21:4188:c63c:3614:4d2b:1483","TLSv1.2","341","Application Data"
"464","316.111612182","2a10:8012:21:4188:c63c:3614:4d2b:1483","2a03:2880:f242:c8:face:b00c:0:167","TCP","88","37170  >  443 [ACK] Seq=3862 Ack=22383 Win=616 Len=0 TSval=1503890261 TSecr=2104066378"
"465","316.116900975","2a10:8012:21:4188:c63c:3614:4d2b:1483","2a03:2880:f242:c8:face:b00c:0:167","TLSv1.2","188","Application Data"
"466","316.159815735","2a03:2880:f242:c8:face:b00c:0:167","2a10:8012:21:4188:c63c:3614:4d2b:1483","TCP","88","443  >  37170 [ACK] Seq=22383 Ack=3962 Win=376 Len=0 TSval=2104066492 TSecr=1503890267"
"467","323.315399567","2a10:8012:21:4188:c63c:3614:4d2b:1483","2a03:2880:f242:c8:face:b00c:0:167","TLSv1.2","157","Application Data"
"468","323.359824756","2a03:2880:f242:c8:face:b00c:0:167","2a10:8012:21:4188:c63c:3614:4d2b:1483","TCP","88","443  >  37170 [ACK] Seq=22383 Ack=4031 Win=376 Len=0 TSval=2104073692 TSecr=1503897465"
"469","323.586469185","2a03:2880:f242:c8:face:b00c:0:167","2a10:8012:21:4188:c63c:3614:4d2b:1483","TLSv1.2","159","Application Data"
"470","323.630292852","2a10:8012:21:4188:c63c:3614:4d2b:1483","2a03:2880:f242:c8:face:b00c:0:167","TCP","88","37170  >  443 [ACK] Seq=4031 Ack=22454 Win=616 Len=0 TSval=1503897780 TSecr=2104073818"
"474","339.868416673","2a03:2880:f242:c8:face:b00c:0:167","2a10:8012:21:4188:c63c:3614:4d2b:1483","TLSv1.2","410","Application Data"
"475","339.868462271","2a10:8012:21:4188:c63c:3614:4d2b:1483","2a03:2880:f242:c8:face:b00c:0:167","TCP","88","37170  >  443 [ACK] Seq=4031 Ack=22776 Win=616 Len=0 TSval=1503914018 TSecr=2104090124"
"478","340.204528639","2a10:8012:21:4188:c63c:3614:4d2b:1483","2a03:2880:f242:c8:face:b00c:0:167","TLSv1.2","187","Application Data"
"479","340.246788663","2a03:2880:f242:c8:face:b00c:0:167","2a10:8012:21:4188:c63c:3614:4d2b:1483","TCP","88","443  >  37170 [ACK] Seq=22776 Ack=4130 Win=376 Len=0 TSval=2104090579 TSecr=1503914354"
"508","346.628666328","2a03:2880:f242:c8:face:b00c:0:167","2a10:8012:21:4188:c63c:3614:4d2b:1483","TLSv1.2","2848","Application Data"
"509","346.628666664","2a03:2880:f242:c8:face:b00c:0:167","2a10:8012:21:4188:c63c:3614:4d2b:1483","TLSv1.2","804","Application Data"
"510","346.628716027","2a10:8012:21:4188:c63c:3614:4d2b:1483","2a03:2880:f242:c8:face:b00c:0:167","TCP","88","37170  >  443 [ACK] Seq=4130 Ack=25536 Win=600 Len=0 TSval=1503920778 TSecr=2104096855"
"511","346.628744855","2a10:8012:21:4188:c63c:3614:4d2b:1483","2a03:2880:f242:c8:face:b00c:0:167","TCP","88","37170  >  443 [ACK] Seq=4130 Ack=26252 Win=595 Len=0 TSval=1503920778 TSecr=2104096856"
"513","347.112442391","2a10:8012:21:4188:c63c:3614:4d2b:1483","2a03:2880:f242:c8:face:b00c:0:167","TLSv1.2","181","Application Data"
"514","347.156602427","2a03:2880:f242:c8:face:b00c:0:167","2a10:8012:21:4188:c63c:3614:4d2b:1483","TCP","88","443  >  37170 [ACK] Seq=26252 Ack=4223 Win=376 Len=0 TSval=2104097489 TSecr=1503921262"
"517","350.211530504","2a03:2880:f242:c8:face:b00c:0:167","2a10:8012:21:4188:c63c:3614:4d2b:1483","TLSv1.2","181","Application Data"
"518","350.211561855","2a10:8012:21:4188:c63c:3614:4d2b:1483","2a03:2880:f242:c8:face:b00c:0:167","TCP","88","37170  >  443 [ACK] Seq=4223 Ack=26345 Win=616 Len=0 TSval=1503924361 TSecr=2104100437"
"519","350.220223557","2a10:8012:21:4188:c63c:3614:4d2b:1483","2a03:2880:f242:c8:face:b00c:0:167","TLSv1.2","180","Application Data"
"520","350.344057897","2a03:2880:f242:c8:face:b00c:0:167","2a10:8012:21:4188:c63c:3614:4d2b:1483","TCP","88","443  >  37170 [ACK] Seq=26345 Ack=4315 Win=376 Len=0 TSval=2104100595 TSecr=1503924370"
"523","353.179391809","2a10:8012:21:4188:c63c:3614:4d2b:1483","2a03:2880:f242:c8:face:b00c:0:167","TLSv1.2","157","Application Data"
"524","353.224115620","2a03:2880:f242:c8:face:b00c:0:167","2a10:8012:21:4188:c63c:3614:4d2b:1483","TCP","88","443  >  37170 [ACK] Seq=26345 Ack=4384 Win=376 Len=0 TSval=2104103556 TSecr=1503927329"
"525","353.384510996","2a03:2880:f242:c8:face:b00c:0:167","2a10:8012:21:4188:c63c:3614:4d2b:1483","TLSv1.2","159","Application Data"
"526","353.426271412","2a10:8012:21:4188:c63c:3614:4d2b:1483","2a03:2880:f242:c8:face:b00c:0:167","TCP","88","37170  >  443 [ACK] Seq=4384 Ack=26416 Win=616 Len=0 TSval=1503927576 TSecr=2104103682"
"535","376.573614961","2a10:8012:21:4188:c63c:3614:4d2b:1483","2a03:2880:f242:c8:face:b00c:0:167","TLSv1.2","157","Application Data"
"536","376.618229607","2a03:2880:f242:c8:face:b00c:0:167","2a10:8012:21:4188:c63c:3614:4d2b:1483","TCP","88","443  >  37170 [ACK] Seq=26416 Ack=4453 Win=376 Len=0 TSval=2104126950 TSecr=1503950723"
"537","376.834659358","2a03:2880:f242:c8:face:b00c:0:167","2a10:8012:21:4188:c63c:3614:4d2b:1483","TLSv1.2","159","Application Data"
"538","376.834694553","2a10:8012:21:4188:c63c:3614:4d2b:1483","2a03:2880:f242:c8:face:b00c:0:167","TCP","88","37170  >  443 [ACK] Seq=4453 Ack=26487 Win=616 Len=0 TSval=1503950984 TSecr=2104127076"
"563","392.759772060","2a10:8012:21:4188:c63c:3614:4d2b:1483","2a03:2880:f242:c8:face:b00c:0:167","TLSv1.2","157","Application Data"
"564","392.804513088","2a03:2880:f242:c8:face:b00c:0:167","2a10:8012:21:4188:c63c:3614:4d2b:1483","TCP","88","443  >  37170 [ACK] Seq=26487 Ack=4522 Win=376 Len=0 TSval=2104143137 TSecr=1503966909"
"565","393.014106269","2a03:2880:f242:c8:face:b00c:0:167","2a10:8012:21:4188:c63c:3614:4d2b:1483","TLSv1.2","159","Application Data"
"566","393.014156858","2a10:8012:21:4188:c63c:3614:4d2b:1483","2a03:2880:f242:c8:face:b00c:0:167","TCP","88","37170  >  443 [ACK] Seq=4522 Ack=26558 Win=616 Len=0 TSval=1503967164 TSecr=2104143263"
"575","399.265173004","2a03:2880:f242:c8:face:b00c:0:167","2a10:8012:21:4188:c63c:3614:4d2b:1483","TLSv1.2","271","Application Data"
"576","399.265210798","2a10:8012:21:4188:c63c:3614:4d2b:1483","2a03:2880:f242:c8:face:b00c:0:167","TCP","88","37170  >  443 [ACK] Seq=4522 Ack=26741 Win=616 Len=0 TSval=1503973415 TSecr=2104149530"
"577","399.336097043","2a10:8012:21:4188:c63c:3614:4d2b:1483","2a03:2880:f242:c8:face:b00c:0:167","TLSv1.2","241","Application Data"
"578","399.378330706","2a03:2880:f242:c8:face:b00c:0:167","2a10:8012:21:4188:c63c:3614:4d2b:1483","TCP","88","443  >  37170 [ACK] Seq=26741 Ack=4675 Win=386 Len=0 TSval=2104149711 TSecr=1503973486"
"579","399.567117227","2a03:2880:f242:c8:face:b00c:0:167","2a10:8012:21:4188:c63c:3614:4d2b:1483","TLSv1.2","206","Application Data"
"580","399.567158943","2a10:8012:21:4188:c63c:3614:4d2b:1483","2a03:2880:f242:c8:face:b00c:0:167","TCP","88","37170  >  443 [ACK] Seq=4675 Ack=26859 Win=616 Len=0 TSval=1503973717 TSecr=2104149840"
"581","399.874262985","2a10:8012:21:4188:c63c:3614:4d2b:1483","2a03:2880:f242:c8:face:b00c:0:167","TLSv1.2","166","Application Data"
"582","399.918355652","2a03:2880:f242:c8:face:b00c:0:167","2a10:8012:21:4188:c63c:3614:4d2b:1483","TCP","88","443  >  37170 [ACK] Seq=26859 Ack=4753 Win=386 Len=0 TSval=2104150251 TSecr=1503974024"
"583","400.386926295","2a03:2880:f242:c8:face:b00c:0:167","2a10:8012:21:4188:c63c:3614:4d2b:1483","TLSv1.2","2848","Application Data"
"584","400.386957026","2a10:8012:21:4188:c63c:3614:4d2b:1483","2a03:2880:f242:c8:face:b00c:0:167","TCP","88","37170  >  443 [ACK] Seq=4753 Ack=29619 Win=600 Len=0 TSval=1503974537 TSecr=2104150621"
"585","400.387424266","2a03:2880:f242:c8:face:b00c:0:167","2a10:8012:21:4188:c63c:3614:4d2b:1483","TLSv1.2","1436","Application Data"
"586","400.387424538","2a03:2880:f242:c8:face:b00c:0:167","2a10:8012:21:4188:c63c:3614:4d2b:1483","TLSv1.2","646","Application Data"
"587","400.387454767","2a10:8012:21:4188:c63c:3614:4d2b:1483","2a03:2880:f242:c8:face:b00c:0:167","TCP","88","37170  >  443 [ACK] Seq=4753 Ack=30967 Win=616 Len=0 TSval=1503974537 TSecr=2104150623"
"588","400.387471064","2a10:8012:21:4188:c63c:3614:4d2b:1483","2a03:2880:f242:c8:face:b00c:0:167","TCP","88","37170  >  443 [ACK] Seq=4753 Ack=31525 Win=612 Len=0 TSval=1503974537 TSecr=2104150624"
"589","400.582447209","2a10:8012:21:4188:c63c:3614:4d2b:1483","2a03:2880:f242:c8:face:b00c:0:167","TLSv1.2","181","Application Data"
"590","400.626393448","2a03:2880:f242:c8:face:b00c:0:167","2a10:8012:21:4188:c63c:3614:4d2b:1483","TCP","88","443  >  37170 [ACK] Seq=31525 Ack=4846 Win=386 Len=0 TSval=2104150959 TSecr=1503974732"
"591","404.688175466","2a03:2880:f242:c8:face:b00c:0:167","2a10:8012:21:4188:c63c:3614:4d2b:1483","TLSv1.2","181","Application Data"
"592","404.688212107","2a10:8012:21:4188:c63c:3614:4d2b:1483","2a03:2880:f242:c8:face:b00c:0:167","TCP","88","37170  >  443 [ACK] Seq=4846 Ack=31618 Win=616 Len=0 TSval=1503978838 TSecr=2104154909"
"593","404.695334437","2a10:8012:21:4188:c63c:3614:4d2b:1483","2a03:2880:f242:c8:face:b00c:0:167","TLSv1.2","180","Application Data"
"594","404.737516650","2a03:2880:f242:c8:face:b00c:0:167","2a10:8012:21:4188:c63c:3614:4d2b:1483","TCP","88","443  >  37170 [ACK] Seq=31618 Ack=4938 Win=386 Len=0 TSval=2104155070 TSecr=1503978845"
"613","414.836465532","2a03:2880:f242:c8:face:b00c:0:167","2a10:8012:21:4188:c63c:3614:4d2b:1483","TLSv1.2","367","Application Data"
"614","414.836525808","2a03:2880:f242:c8:face:b00c:0:167","2a10:8012:21:4188:c63c:3614:4d2b:1483","TCP","367","[TCP Retransmission] 443  >  37170 [PSH, ACK] Seq=31618 Ack=4938 Win=386 Len=279 TSval=2104165137 TSecr=1503978845"
"615","414.836541989","2a10:8012:21:4188:c63c:3614:4d2b:1483","2a03:2880:f242:c8:face:b00c:0:167","TCP","100","37170  >  443 [ACK] Seq=4938 Ack=31897 Win=616 Len=0 TSval=1503988986 TSecr=2104165137 SLE=31618 SRE=31897"
"616","415.503347602","2a10:8012:21:4188:c63c:3614:4d2b:1483","2a03:2880:f242:c8:face:b00c:0:167","TLSv1.2","160","Application Data"
"617","415.654815937","2a03:2880:f242:c8:face:b00c:0:167","2a10:8012:21:4188:c63c:3614:4d2b:1483","TCP","88","443  >  37170 [ACK] Seq=31897 Ack=5010 Win=386 Len=0 TSval=2104165880 TSecr=1503989653"
"618","426.050263945","2a10:8012:21:4188:c63c:3614:4d2b:1483","2a03:2880:f242:c8:face:b00c:0:167","TLSv1.2","157","Application Data"
"619","426.094654487","2a03:2880:f242:c8:face:b00c:0:167","2a10:8012:21:4188:c63c:3614:4d2b:1483","TCP","88","443  >  37170 [ACK] Seq=31897 Ack=5079 Win=386 Len=0 TSval=2104176427 TSecr=1504000200"
"620","426.293831322","2a03:2880:f242:c8:face:b00c:0:167","2a10:8012:21:4188:c63c:3614:4d2b:1483","TLSv1.2","159","Application Data"
"621","426.293865249","2a10:8012:21:4188:c63c:3614:4d2b:1483","2a03:2880:f242:c8:face:b00c:0:167","TCP","88","37170  >  443 [ACK] Seq=5079 Ack=31968 Win=616 Len=0 TSval=1504000443 TSecr=2104176553"
"626","432.950565318","2a03:2880:f242:c8:face:b00c:0:167","2a10:8012:21:4188:c63c:3614:4d2b:1483","TLSv1.2","1436","Application Data"
"627","432.950606495","2a10:8012:21:4188:c63c:3614:4d2b:1483","2a03:2880:f242:c8:face:b00c:0:167","TCP","88","37170  >  443 [ACK] Seq=5079 Ack=33316 Win=616 Len=0 TSval=1504007100 TSecr=2104183268"
"628","433.145538790","2a10:8012:21:4188:c63c:3614:4d2b:1483","2a03:2880:f242:c8:face:b00c:0:167","TLSv1.2","162","Application Data"
"637","433.152159837","2a10:8012:21:4188:c63c:3614:4d2b:1483","2001:4cd0:bc00:d01:face:b00c:3333:7020","TCP","96","42436  >  443 [SYN] Seq=0 Win=64260 Len=0 MSS=1428 SACK_PERM=1 TSval=3499430249 TSecr=0 WS=128"
"638","433.155907045","2001:4cd0:bc00:d01:face:b00c:3333:7020","2a10:8012:21:4188:c63c:3614:4d2b:1483","TCP","96","443  >  42436 [SYN, ACK] Seq=0 Ack=1 Win=31740 Len=0 MSS=1392 SACK_PERM=1 TSval=3131200261 TSecr=3499430249 WS=256"
"639","433.155920806","2a10:8012:21:4188:c63c:3614:4d2b:1483","2001:4cd0:bc00:d01:face:b00c:3333:7020","TCP","88","42436  >  443 [ACK] Seq=1 Ack=1 Win=64384 Len=0 TSval=3499430253 TSecr=3131200261"
"640","433.156258850","2a10:8012:21:4188:c63c:3614:4d2b:1483","2001:4cd0:bc00:d01:face:b00c:3333:7020","TLSv1.3","605","Client Hello"
"641","433.159860468","2001:4cd0:bc00:d01:face:b00c:3333:7020","2a10:8012:21:4188:c63c:3614:4d2b:1483","TCP","88","443  >  42436 [ACK] Seq=1 Ack=518 Win=31232 Len=0 TSval=3131200265 TSecr=3499430253"
"642","433.160333502","2001:4cd0:bc00:d01:face:b00c:3333:7020","2a10:8012:21:4188:c63c:3614:4d2b:1483","TLSv1.3","3175","Server Hello, Application Data, Application Data, Application Data"
"643","433.160338572","2a10:8012:21:4188:c63c:3614:4d2b:1483","2001:4cd0:bc00:d01:face:b00c:3333:7020","TCP","88","42436  >  443 [ACK] Seq=518 Ack=3088 Win=61312 Len=0 TSval=3499430257 TSecr=3131200266"
"644","433.160475674","2a10:8012:21:4188:c63c:3614:4d2b:1483","2001:4cd0:bc00:d01:face:b00c:3333:7020","TLSv1.3","94","Change Cipher Spec"
"645","433.161378663","2a10:8012:21:4188:c63c:3614:4d2b:1483","2001:4cd0:bc00:d01:face:b00c:3333:7020","TLSv1.3","146","Application Data"
"646","433.161481148","2a10:8012:21:4188:c63c:3614:4d2b:1483","2001:4cd0:bc00:d01:face:b00c:3333:7020","TLSv1.3","677","Application Data"
"647","433.164830156","2001:4cd0:bc00:d01:face:b00c:3333:7020","2a10:8012:21:4188:c63c:3614:4d2b:1483","TCP","88","443  >  42436 [ACK] Seq=3088 Ack=582 Win=31488 Len=0 TSval=3131200270 TSecr=3499430257"
"648","433.164830187","2001:4cd0:bc00:d01:face:b00c:3333:7020","2a10:8012:21:4188:c63c:3614:4d2b:1483","TLSv1.3","269","Application Data"
"649","433.188863176","2a03:2880:f242:c8:face:b00c:0:167","2a10:8012:21:4188:c63c:3614:4d2b:1483","TCP","88","443  >  37170 [ACK] Seq=33316 Ack=5153 Win=386 Len=0 TSval=2104183522 TSecr=1504007295"
"650","433.205399710","2001:4cd0:bc00:d01:face:b00c:3333:7020","2a10:8012:21:4188:c63c:3614:4d2b:1483","TCP","88","443  >  42436 [ACK] Seq=3269 Ack=1171 Win=31488 Len=0 TSval=3131200311 TSecr=3499430258"
"651","433.205895806","2001:4cd0:bc00:d01:face:b00c:3333:7020","2a10:8012:21:4188:c63c:3614:4d2b:1483","TLSv1.3","418","Application Data"
"652","433.205905637","2a10:8012:21:4188:c63c:3614:4d2b:1483","2001:4cd0:bc00:d01:face:b00c:3333:7020","TCP","88","42436  >  443 [ACK] Seq=1171 Ack=3599 Win=63744 Len=0 TSval=3499430303 TSecr=3131200270"
"653","433.207168898","2001:4cd0:bc00:d01:face:b00c:3333:7020","2a10:8012:21:4188:c63c:3614:4d2b:1483","TLSv1.3","111","Application Data"
"654","433.207168928","2001:4cd0:bc00:d01:face:b00c:3333:7020","2a10:8012:21:4188:c63c:3614:4d2b:1483","TLSv1.3","8368","Application Data"
"655","433.207423417","2a10:8012:21:4188:c63c:3614:4d2b:1483","2001:4cd0:bc00:d01:face:b00c:3333:7020","TCP","88","42436  >  443 [ACK] Seq=1171 Ack=11902 Win=55552 Len=0 TSval=3499430304 TSecr=3131200313"
"656","433.207617302","2a10:8012:21:4188:c63c:3614:4d2b:1483","2a03:2880:f242:c8:face:b00c:0:167","TLSv1.2","163","Application Data"
"657","433.209189128","2001:4cd0:bc00:d01:face:b00c:3333:7020","2a10:8012:21:4188:c63c:3614:4d2b:1483","TLSv1.3","9748","Application Data [TCP segment of a reassembled PDU]"
"658","433.209253316","2a10:8012:21:4188:c63c:3614:4d2b:1483","2001:4cd0:bc00:d01:face:b00c:3333:7020","TCP","88","42436  >  443 [ACK] Seq=1171 Ack=21562 Win=64128 Len=0 TSval=3499430306 TSecr=3131200315"
