"No.","Time","Source","Destination","Protocol","Length","Info"
"700","154.205481382","2a03:2880:f258:c8:face:b00c:0:167","2a00:a041:3c5d:4d00:b981:f170:feac:7cf9","TLSv1.2","904","Application Data"
"701","154.205556719","2a00:a041:3c5d:4d00:b981:f170:feac:7cf9","2a03:2880:f258:c8:face:b00c:0:167","TCP","88","39412  >  443 [ACK] Seq=3698 Ack=14009 Win=4404 Len=0 TSval=3661830291 TSecr=2510101945"
"702","154.316255622","2a00:a041:3c5d:4d00:b981:f170:feac:7cf9","2a03:2880:f258:c8:face:b00c:0:167","TLSv1.3","730","Application Data"
"703","154.415425535","2a00:a041:3c5d:4d00:b981:f170:feac:7cf9","2a03:2880:f258:c8:face:b00c:0:167","TLSv1.2","184","Application Data"
"704","154.418790474","2a03:2880:f258:c8:face:b00c:0:167","2a00:a041:3c5d:4d00:b981:f170:feac:7cf9","TCP","88","443  >  51742 [ACK] Seq=130201 Ack=2664 Win=71168 Len=0 TSval=2559453831 TSecr=3661830402"
"705","154.421359803","2a03:2880:f258:c8:face:b00c:0:167","2a00:a041:3c5d:4d00:b981:f170:feac:7cf9","TLSv1.3","773","Application Data"
"706","154.421369469","2a00:a041:3c5d:4d00:b981:f170:feac:7cf9","2a03:2880:f258:c8:face:b00c:0:167","TCP","88","51742  >  443 [ACK] Seq=2664 Ack=130886 Win=228864 Len=0 TSval=3661830507 TSecr=2559453833"
"707","154.422729805","2a03:2880:f258:c8:face:b00c:0:167","2a00:a041:3c5d:4d00:b981:f170:feac:7cf9","TCP","1468","443  >  51742 [ACK] Seq=130886 Ack=2664 Win=71168 Len=1380 TSval=2559453834 TSecr=3661830402 [TCP segment of a reassembled PDU]"
"708","154.422749458","2a00:a041:3c5d:4d00:b981:f170:feac:7cf9","2a03:2880:f258:c8:face:b00c:0:167","TCP","88","51742  >  443 [ACK] Seq=2664 Ack=132266 Win=231552 Len=0 TSval=3661830508 TSecr=2559453834"
"709","154.423373470","2a03:2880:f258:c8:face:b00c:0:167","2a00:a041:3c5d:4d00:b981:f170:feac:7cf9","TLSv1.3","1468","Application Data [TCP segment of a reassembled PDU]"
"710","154.423382806","2a00:a041:3c5d:4d00:b981:f170:feac:7cf9","2a03:2880:f258:c8:face:b00c:0:167","TCP","88","51742  >  443 [ACK] Seq=2664 Ack=133646 Win=234368 Len=0 TSval=3661830509 TSecr=2559453834"
"711","154.432609342","2a03:2880:f258:c8:face:b00c:0:167","2a00:a041:3c5d:4d00:b981:f170:feac:7cf9","TCP","1468","443  >  51742 [ACK] Seq=133646 Ack=2664 Win=71168 Len=1380 TSval=2559453835 TSecr=3661830402 [TCP segment of a reassembled PDU]"
"712","154.432639528","2a00:a041:3c5d:4d00:b981:f170:feac:7cf9","2a03:2880:f258:c8:face:b00c:0:167","TCP","88","51742  >  443 [ACK] Seq=2664 Ack=135026 Win=237056 Len=0 TSval=3661830518 TSecr=2559453835"
"713","154.435162648","2a03:2880:f258:c8:face:b00c:0:167","2a00:a041:3c5d:4d00:b981:f170:feac:7cf9","TCP","1468","443  >  51742 [PSH, ACK] Seq=135026 Ack=2664 Win=71168 Len=1380 TSval=2559453835 TSecr=3661830402 [TCP segment of a reassembled PDU]"
"714","154.435162745","2a03:2880:f258:c8:face:b00c:0:167","2a00:a041:3c5d:4d00:b981:f170:feac:7cf9","TCP","2848","443  >  51742 [PSH, ACK] Seq=136406 Ack=2664 Win=71168 Len=2760 TSval=2559453837 TSecr=3661830402 [TCP segment of a reassembled PDU]"
"715","154.435162760","2a03:2880:f258:c8:face:b00c:0:167","2a00:a041:3c5d:4d00:b981:f170:feac:7cf9","TCP","2848","443  >  51742 [PSH, ACK] Seq=139166 Ack=2664 Win=71168 Len=2760 TSval=2559453839 TSecr=3661830402 [TCP segment of a reassembled PDU]"
"716","154.435162777","2a03:2880:f258:c8:face:b00c:0:167","2a00:a041:3c5d:4d00:b981:f170:feac:7cf9","TCP","2848","443  >  51742 [PSH, ACK] Seq=141926 Ack=2664 Win=71168 Len=2760 TSval=2559453841 TSecr=3661830402 [TCP segment of a reassembled PDU]"
"717","154.435162793","2a03:2880:f258:c8:face:b00c:0:167","2a00:a041:3c5d:4d00:b981:f170:feac:7cf9","TCP","2848","443  >  51742 [PSH, ACK] Seq=144686 Ack=2664 Win=71168 Len=2760 TSval=2559453843 TSecr=3661830402 [TCP segment of a reassembled PDU]"
"718","154.435178707","2a00:a041:3c5d:4d00:b981:f170:feac:7cf9","2a03:2880:f258:c8:face:b00c:0:167","TCP","88","51742  >  443 [ACK] Seq=2664 Ack=136406 Win=239872 Len=0 TSval=3661830521 TSecr=2559453835"
"719","154.435188191","2a00:a041:3c5d:4d00:b981:f170:feac:7cf9","2a03:2880:f258:c8:face:b00c:0:167","TCP","88","51742  >  443 [ACK] Seq=2664 Ack=139166 Win=245376 Len=0 TSval=3661830521 TSecr=2559453837"
"720","154.435190269","2a00:a041:3c5d:4d00:b981:f170:feac:7cf9","2a03:2880:f258:c8:face:b00c:0:167","TCP","88","51742  >  443 [ACK] Seq=2664 Ack=141926 Win=250880 Len=0 TSval=3661830521 TSecr=2559453839"
"721","154.435191989","2a00:a041:3c5d:4d00:b981:f170:feac:7cf9","2a03:2880:f258:c8:face:b00c:0:167","TCP","88","51742  >  443 [ACK] Seq=2664 Ack=144686 Win=256384 Len=0 TSval=3661830521 TSecr=2559453841"
"722","154.435193820","2a00:a041:3c5d:4d00:b981:f170:feac:7cf9","2a03:2880:f258:c8:face:b00c:0:167","TCP","88","51742  >  443 [ACK] Seq=2664 Ack=147446 Win=261888 Len=0 TSval=3661830521 TSecr=2559453843"
"723","154.435197460","2a03:2880:f258:c8:face:b00c:0:167","2a00:a041:3c5d:4d00:b981:f170:feac:7cf9","TLSv1.3","1468","Application Data [TCP segment of a reassembled PDU]"
"724","154.435198719","2a00:a041:3c5d:4d00:b981:f170:feac:7cf9","2a03:2880:f258:c8:face:b00c:0:167","TCP","88","51742  >  443 [ACK] Seq=2664 Ack=148826 Win=264704 Len=0 TSval=3661830521 TSecr=2559453845"
"725","154.436084609","2a03:2880:f258:c8:face:b00c:0:167","2a00:a041:3c5d:4d00:b981:f170:feac:7cf9","TCP","1468","443  >  51742 [PSH, ACK] Seq=148826 Ack=2664 Win=71168 Len=1380 TSval=2559453845 TSecr=3661830402 [TCP segment of a reassembled PDU]"
"726","154.436084814","2a03:2880:f258:c8:face:b00c:0:167","2a00:a041:3c5d:4d00:b981:f170:feac:7cf9","TCP","2848","443  >  51742 [PSH, ACK] Seq=150206 Ack=2664 Win=71168 Len=2760 TSval=2559453847 TSecr=3661830402 [TCP segment of a reassembled PDU]"
"727","154.436112632","2a00:a041:3c5d:4d00:b981:f170:feac:7cf9","2a03:2880:f258:c8:face:b00c:0:167","TCP","88","51742  >  443 [ACK] Seq=2664 Ack=150206 Win=267520 Len=0 TSval=3661830522 TSecr=2559453845"
"728","154.436121798","2a00:a041:3c5d:4d00:b981:f170:feac:7cf9","2a03:2880:f258:c8:face:b00c:0:167","TCP","88","51742  >  443 [ACK] Seq=2664 Ack=152966 Win=273024 Len=0 TSval=3661830522 TSecr=2559453847"
"729","154.436823684","2a03:2880:f258:c8:face:b00c:0:167","2a00:a041:3c5d:4d00:b981:f170:feac:7cf9","TCP","1468","443  >  51742 [ACK] Seq=152966 Ack=2664 Win=71168 Len=1380 TSval=2559453849 TSecr=3661830402 [TCP segment of a reassembled PDU]"
"730","154.436833912","2a00:a041:3c5d:4d00:b981:f170:feac:7cf9","2a03:2880:f258:c8:face:b00c:0:167","TCP","88","51742  >  443 [ACK] Seq=2664 Ack=154346 Win=275712 Len=0 TSval=3661830522 TSecr=2559453849"
"731","154.437520321","2a03:2880:f258:c8:face:b00c:0:167","2a00:a041:3c5d:4d00:b981:f170:feac:7cf9","TCP","1468","443  >  51742 [PSH, ACK] Seq=154346 Ack=2664 Win=71168 Len=1380 TSval=2559453849 TSecr=3661830402 [TCP segment of a reassembled PDU]"
"732","154.437536163","2a00:a041:3c5d:4d00:b981:f170:feac:7cf9","2a03:2880:f258:c8:face:b00c:0:167","TCP","88","51742  >  443 [ACK] Seq=2664 Ack=155726 Win=278528 Len=0 TSval=3661830523 TSecr=2559453849"
"733","154.438708120","2a03:2880:f258:c8:face:b00c:0:167","2a00:a041:3c5d:4d00:b981:f170:feac:7cf9","TCP","1468","443  >  51742 [ACK] Seq=155726 Ack=2664 Win=71168 Len=1380 TSval=2559453851 TSecr=3661830402 [TCP segment of a reassembled PDU]"
"734","154.438727943","2a00:a041:3c5d:4d00:b981:f170:feac:7cf9","2a03:2880:f258:c8:face:b00c:0:167","TCP","88","51742  >  443 [ACK] Seq=2664 Ack=157106 Win=281216 Len=0 TSval=3661830524 TSecr=2559453851"
"735","154.439790141","2a03:2880:f258:c8:face:b00c:0:167","2a00:a041:3c5d:4d00:b981:f170:feac:7cf9","TCP","1468","443  >  51742 [PSH, ACK] Seq=157106 Ack=2664 Win=71168 Len=1380 TSval=2559453851 TSecr=3661830402 [TCP segment of a reassembled PDU]"
"736","154.439798017","2a00:a041:3c5d:4d00:b981:f170:feac:7cf9","2a03:2880:f258:c8:face:b00c:0:167","TCP","88","51742  >  443 [ACK] Seq=2664 Ack=158486 Win=284032 Len=0 TSval=3661830525 TSecr=2559453851"
"737","154.440962282","2a03:2880:f258:c8:face:b00c:0:167","2a00:a041:3c5d:4d00:b981:f170:feac:7cf9","TCP","1468","443  >  51742 [ACK] Seq=158486 Ack=2664 Win=71168 Len=1380 TSval=2559453853 TSecr=3661830402 [TCP segment of a reassembled PDU]"
"738","154.440979254","2a00:a041:3c5d:4d00:b981:f170:feac:7cf9","2a03:2880:f258:c8:face:b00c:0:167","TCP","88","51742  >  443 [ACK] Seq=2664 Ack=159866 Win=286720 Len=0 TSval=3661830527 TSecr=2559453853"
"739","154.441636948","2a03:2880:f258:c8:face:b00c:0:167","2a00:a041:3c5d:4d00:b981:f170:feac:7cf9","TCP","1468","443  >  51742 [PSH, ACK] Seq=159866 Ack=2664 Win=71168 Len=1380 TSval=2559453853 TSecr=3661830402 [TCP segment of a reassembled PDU]"
"740","154.441647110","2a00:a041:3c5d:4d00:b981:f170:feac:7cf9","2a03:2880:f258:c8:face:b00c:0:167","TCP","88","51742  >  443 [ACK] Seq=2664 Ack=161246 Win=289536 Len=0 TSval=3661830527 TSecr=2559453853"
"741","154.442643736","2a03:2880:f258:c8:face:b00c:0:167","2a00:a041:3c5d:4d00:b981:f170:feac:7cf9","TCP","1468","443  >  51742 [ACK] Seq=161246 Ack=2664 Win=71168 Len=1380 TSval=2559453855 TSecr=3661830402 [TCP segment of a reassembled PDU]"
"742","154.442648915","2a00:a041:3c5d:4d00:b981:f170:feac:7cf9","2a03:2880:f258:c8:face:b00c:0:167","TCP","88","51742  >  443 [ACK] Seq=2664 Ack=162626 Win=292352 Len=0 TSval=3661830528 TSecr=2559453855"
"743","154.443380616","2a03:2880:f258:c8:face:b00c:0:167","2a00:a041:3c5d:4d00:b981:f170:feac:7cf9","TCP","1468","443  >  51742 [PSH, ACK] Seq=162626 Ack=2664 Win=71168 Len=1380 TSval=2559453855 TSecr=3661830402 [TCP segment of a reassembled PDU]"
"744","154.443397221","2a00:a041:3c5d:4d00:b981:f170:feac:7cf9","2a03:2880:f258:c8:face:b00c:0:167","TCP","88","51742  >  443 [ACK] Seq=2664 Ack=164006 Win=294016 Len=0 TSval=3661830529 TSecr=2559453855"
"745","154.444509799","2a03:2880:f258:c8:face:b00c:0:167","2a00:a041:3c5d:4d00:b981:f170:feac:7cf9","TLSv1.3","1468","Application Data [TCP segment of a reassembled PDU]"
"746","154.444528050","2a00:a041:3c5d:4d00:b981:f170:feac:7cf9","2a03:2880:f258:c8:face:b00c:0:167","TCP","88","51742  >  443 [ACK] Seq=2664 Ack=165386 Win=294016 Len=0 TSval=3661830530 TSecr=2559453856"
"747","154.445169897","2a03:2880:f258:c8:face:b00c:0:167","2a00:a041:3c5d:4d00:b981:f170:feac:7cf9","TCP","1468","443  >  51742 [PSH, ACK] Seq=165386 Ack=2664 Win=71168 Len=1380 TSval=2559453856 TSecr=3661830402 [TCP segment of a reassembled PDU]"
"748","154.445181949","2a00:a041:3c5d:4d00:b981:f170:feac:7cf9","2a03:2880:f258:c8:face:b00c:0:167","TCP","88","51742  >  443 [ACK] Seq=2664 Ack=166766 Win=294016 Len=0 TSval=3661830531 TSecr=2559453856"
"749","154.446448789","2a03:2880:f258:c8:face:b00c:0:167","2a00:a041:3c5d:4d00:b981:f170:feac:7cf9","TCP","1468","443  >  51742 [ACK] Seq=166766 Ack=2664 Win=71168 Len=1380 TSval=2559453858 TSecr=3661830402 [TCP segment of a reassembled PDU]"
"750","154.446456087","2a00:a041:3c5d:4d00:b981:f170:feac:7cf9","2a03:2880:f258:c8:face:b00c:0:167","TCP","88","51742  >  443 [ACK] Seq=2664 Ack=168146 Win=294016 Len=0 TSval=3661830532 TSecr=2559453858"
"751","154.447113406","2a03:2880:f258:c8:face:b00c:0:167","2a00:a041:3c5d:4d00:b981:f170:feac:7cf9","TCP","1468","443  >  51742 [PSH, ACK] Seq=168146 Ack=2664 Win=71168 Len=1380 TSval=2559453858 TSecr=3661830402 [TCP segment of a reassembled PDU]"
"752","154.447121358","2a00:a041:3c5d:4d00:b981:f170:feac:7cf9","2a03:2880:f258:c8:face:b00c:0:167","TCP","88","51742  >  443 [ACK] Seq=2664 Ack=169526 Win=294016 Len=0 TSval=3661830533 TSecr=2559453858"
"753","154.449686247","2a03:2880:f258:c8:face:b00c:0:167","2a00:a041:3c5d:4d00:b981:f170:feac:7cf9","TCP","1468","443  >  51742 [ACK] Seq=169526 Ack=2664 Win=71168 Len=1380 TSval=2559453860 TSecr=3661830402 [TCP segment of a reassembled PDU]"
"754","154.449703213","2a00:a041:3c5d:4d00:b981:f170:feac:7cf9","2a03:2880:f258:c8:face:b00c:0:167","TCP","88","51742  >  443 [ACK] Seq=2664 Ack=170906 Win=294016 Len=0 TSval=3661830535 TSecr=2559453860"
"755","154.450414880","2a03:2880:f258:c8:face:b00c:0:167","2a00:a041:3c5d:4d00:b981:f170:feac:7cf9","TCP","1468","443  >  51742 [PSH, ACK] Seq=170906 Ack=2664 Win=71168 Len=1380 TSval=2559453860 TSecr=3661830402 [TCP segment of a reassembled PDU]"
"756","154.450419940","2a00:a041:3c5d:4d00:b981:f170:feac:7cf9","2a03:2880:f258:c8:face:b00c:0:167","TCP","88","51742  >  443 [ACK] Seq=2664 Ack=172286 Win=294016 Len=0 TSval=3661830536 TSecr=2559453860"
"757","154.451182604","2a03:2880:f258:c8:face:b00c:0:167","2a00:a041:3c5d:4d00:b981:f170:feac:7cf9","TCP","2848","443  >  51742 [PSH, ACK] Seq=172286 Ack=2664 Win=71168 Len=2760 TSval=2559453862 TSecr=3661830402 [TCP segment of a reassembled PDU]"
"758","154.451189355","2a00:a041:3c5d:4d00:b981:f170:feac:7cf9","2a03:2880:f258:c8:face:b00c:0:167","TCP","88","51742  >  443 [ACK] Seq=2664 Ack=175046 Win=291968 Len=0 TSval=3661830537 TSecr=2559453862"
"759","154.452911770","2a03:2880:f258:c8:face:b00c:0:167","2a00:a041:3c5d:4d00:b981:f170:feac:7cf9","TCP","1468","443  >  51742 [ACK] Seq=175046 Ack=2664 Win=71168 Len=1380 TSval=2559453864 TSecr=3661830402 [TCP segment of a reassembled PDU]"
"760","154.452944295","2a00:a041:3c5d:4d00:b981:f170:feac:7cf9","2a03:2880:f258:c8:face:b00c:0:167","TCP","88","51742  >  443 [ACK] Seq=2664 Ack=176426 Win=294016 Len=0 TSval=3661830539 TSecr=2559453864"
"761","154.453602376","2a03:2880:f258:c8:face:b00c:0:167","2a00:a041:3c5d:4d00:b981:f170:feac:7cf9","TCP","1468","443  >  51742 [PSH, ACK] Seq=176426 Ack=2664 Win=71168 Len=1380 TSval=2559453864 TSecr=3661830402 [TCP segment of a reassembled PDU]"
"762","154.453612094","2a00:a041:3c5d:4d00:b981:f170:feac:7cf9","2a03:2880:f258:c8:face:b00c:0:167","TCP","88","51742  >  443 [ACK] Seq=2664 Ack=177806 Win=294016 Len=0 TSval=3661830539 TSecr=2559453864"
"763","154.454305401","2a03:2880:f258:c8:face:b00c:0:167","2a00:a041:3c5d:4d00:b981:f170:feac:7cf9","TCP","1468","443  >  51742 [ACK] Seq=177806 Ack=2664 Win=71168 Len=1380 TSval=2559453866 TSecr=3661830402 [TCP segment of a reassembled PDU]"
"764","154.454311781","2a00:a041:3c5d:4d00:b981:f170:feac:7cf9","2a03:2880:f258:c8:face:b00c:0:167","TCP","88","51742  >  443 [ACK] Seq=2664 Ack=179186 Win=294016 Len=0 TSval=3661830540 TSecr=2559453866"
"765","154.454958869","2a03:2880:f258:c8:face:b00c:0:167","2a00:a041:3c5d:4d00:b981:f170:feac:7cf9","TCP","1468","443  >  51742 [PSH, ACK] Seq=179186 Ack=2664 Win=71168 Len=1380 TSval=2559453866 TSecr=3661830402 [TCP segment of a reassembled PDU]"
"766","154.454965414","2a00:a041:3c5d:4d00:b981:f170:feac:7cf9","2a03:2880:f258:c8:face:b00c:0:167","TCP","88","51742  >  443 [ACK] Seq=2664 Ack=180566 Win=294016 Len=0 TSval=3661830541 TSecr=2559453866"
"767","154.456106133","2a03:2880:f258:c8:face:b00c:0:167","2a00:a041:3c5d:4d00:b981:f170:feac:7cf9","TLSv1.3","1468","Application Data [TCP segment of a reassembled PDU]"
"768","154.456122852","2a00:a041:3c5d:4d00:b981:f170:feac:7cf9","2a03:2880:f258:c8:face:b00c:0:167","TCP","88","51742  >  443 [ACK] Seq=2664 Ack=181946 Win=294016 Len=0 TSval=3661830542 TSecr=2559453868"
"769","154.456508767","2a03:2880:f258:c8:face:b00c:0:167","2a00:a041:3c5d:4d00:b981:f170:feac:7cf9","TCP","1468","443  >  51742 [PSH, ACK] Seq=181946 Ack=2664 Win=71168 Len=1380 TSval=2559453868 TSecr=3661830402 [TCP segment of a reassembled PDU]"
"770","154.456515493","2a00:a041:3c5d:4d00:b981:f170:feac:7cf9","2a03:2880:f258:c8:face:b00c:0:167","TCP","88","51742  >  443 [ACK] Seq=2664 Ack=183326 Win=294016 Len=0 TSval=3661830542 TSecr=2559453868"
"771","154.457922563","2a03:2880:f258:c8:face:b00c:0:167","2a00:a041:3c5d:4d00:b981:f170:feac:7cf9","TCP","1468","443  >  51742 [ACK] Seq=183326 Ack=2664 Win=71168 Len=1380 TSval=2559453870 TSecr=3661830402 [TCP segment of a reassembled PDU]"
"772","154.457934099","2a00:a041:3c5d:4d00:b981:f170:feac:7cf9","2a03:2880:f258:c8:face:b00c:0:167","TCP","88","51742  >  443 [ACK] Seq=2664 Ack=184706 Win=294016 Len=0 TSval=3661830544 TSecr=2559453870"
"773","154.458661874","2a03:2880:f258:c8:face:b00c:0:167","2a00:a041:3c5d:4d00:b981:f170:feac:7cf9","TCP","1468","443  >  51742 [PSH, ACK] Seq=184706 Ack=2664 Win=71168 Len=1380 TSval=2559453870 TSecr=3661830402 [TCP segment of a reassembled PDU]"
"774","154.459912375","2a03:2880:f258:c8:face:b00c:0:167","2a00:a041:3c5d:4d00:b981:f170:feac:7cf9","TCP","1468","443  >  51742 [ACK] Seq=186086 Ack=2664 Win=71168 Len=1380 TSval=2559453872 TSecr=3661830402 [TCP segment of a reassembled PDU]"
"775","154.459958171","2a00:a041:3c5d:4d00:b981:f170:feac:7cf9","2a03:2880:f258:c8:face:b00c:0:167","TCP","88","51742  >  443 [ACK] Seq=2664 Ack=187466 Win=294016 Len=0 TSval=3661830546 TSecr=2559453870"
"776","154.462865973","2a03:2880:f258:c8:face:b00c:0:167","2a00:a041:3c5d:4d00:b981:f170:feac:7cf9","TCP","1468","443  >  51742 [PSH, ACK] Seq=187466 Ack=2664 Win=71168 Len=1380 TSval=2559453872 TSecr=3661830402 [TCP segment of a reassembled PDU]"
"777","154.463462377","2a03:2880:f258:c8:face:b00c:0:167","2a00:a041:3c5d:4d00:b981:f170:feac:7cf9","TCP","2848","443  >  51742 [PSH, ACK] Seq=188846 Ack=2664 Win=71168 Len=2760 TSval=2559453874 TSecr=3661830402 [TCP segment of a reassembled PDU]"
"778","154.463528732","2a00:a041:3c5d:4d00:b981:f170:feac:7cf9","2a03:2880:f258:c8:face:b00c:0:167","TCP","88","51742  >  443 [ACK] Seq=2664 Ack=191606 Win=294016 Len=0 TSval=3661830549 TSecr=2559453872"
"779","154.464181147","2a03:2880:f258:c8:face:b00c:0:167","2a00:a041:3c5d:4d00:b981:f170:feac:7cf9","TCP","1468","443  >  51742 [ACK] Seq=191606 Ack=2664 Win=71168 Len=1380 TSval=2559453876 TSecr=3661830402 [TCP segment of a reassembled PDU]"
"780","154.464822407","2a03:2880:f258:c8:face:b00c:0:167","2a00:a041:3c5d:4d00:b981:f170:feac:7cf9","TCP","1468","443  >  51742 [PSH, ACK] Seq=192986 Ack=2664 Win=71168 Len=1380 TSval=2559453876 TSecr=3661830402 [TCP segment of a reassembled PDU]"
"781","154.464830749","2a00:a041:3c5d:4d00:b981:f170:feac:7cf9","2a03:2880:f258:c8:face:b00c:0:167","TCP","88","51742  >  443 [ACK] Seq=2664 Ack=194366 Win=294016 Len=0 TSval=3661830550 TSecr=2559453876"
"782","154.465659547","2a03:2880:f258:c8:face:b00c:0:167","2a00:a041:3c5d:4d00:b981:f170:feac:7cf9","TCP","1468","443  >  51742 [ACK] Seq=194366 Ack=2664 Win=71168 Len=1380 TSval=2559453878 TSecr=3661830402 [TCP segment of a reassembled PDU]"
"783","154.466882430","2a03:2880:f258:c8:face:b00c:0:167","2a00:a041:3c5d:4d00:b981:f170:feac:7cf9","TLSv1.3","1468","Application Data [TCP segment of a reassembled PDU]"
"784","154.466889369","2a00:a041:3c5d:4d00:b981:f170:feac:7cf9","2a03:2880:f258:c8:face:b00c:0:167","TCP","88","51742  >  443 [ACK] Seq=2664 Ack=197126 Win=294016 Len=0 TSval=3661830552 TSecr=2559453878"
"785","154.467596496","2a03:2880:f258:c8:face:b00c:0:167","2a00:a041:3c5d:4d00:b981:f170:feac:7cf9","TLSv1.3","1468","Application Data [TCP segment of a reassembled PDU]"
"786","154.468302535","2a03:2880:f258:c8:face:b00c:0:167","2a00:a041:3c5d:4d00:b981:f170:feac:7cf9","TCP","1468","443  >  51742 [PSH, ACK] Seq=198506 Ack=2664 Win=71168 Len=1380 TSval=2559453880 TSecr=3661830402 [TCP segment of a reassembled PDU]"
"787","154.468311607","2a00:a041:3c5d:4d00:b981:f170:feac:7cf9","2a03:2880:f258:c8:face:b00c:0:167","TCP","88","51742  >  443 [ACK] Seq=2664 Ack=199886 Win=294016 Len=0 TSval=3661830554 TSecr=2559453880"
"788","154.469437030","2a03:2880:f258:c8:face:b00c:0:167","2a00:a041:3c5d:4d00:b981:f170:feac:7cf9","TCP","1468","443  >  51742 [ACK] Seq=199886 Ack=2664 Win=71168 Len=1380 TSval=2559453881 TSecr=3661830402 [TCP segment of a reassembled PDU]"
"789","154.469905123","2a03:2880:f258:c8:face:b00c:0:167","2a00:a041:3c5d:4d00:b981:f170:feac:7cf9","TCP","1468","443  >  51742 [PSH, ACK] Seq=201266 Ack=2664 Win=71168 Len=1380 TSval=2559453881 TSecr=3661830402 [TCP segment of a reassembled PDU]"
"790","154.469909968","2a00:a041:3c5d:4d00:b981:f170:feac:7cf9","2a03:2880:f258:c8:face:b00c:0:167","TCP","88","51742  >  443 [ACK] Seq=2664 Ack=202646 Win=294016 Len=0 TSval=3661830555 TSecr=2559453881"
"791","154.472623560","2a03:2880:f258:c8:face:b00c:0:167","2a00:a041:3c5d:4d00:b981:f170:feac:7cf9","TCP","1468","443  >  51742 [ACK] Seq=202646 Ack=2664 Win=71168 Len=1380 TSval=2559453883 TSecr=3661830402 [TCP segment of a reassembled PDU]"
"792","154.473101206","2a03:2880:f258:c8:face:b00c:0:167","2a00:a041:3c5d:4d00:b981:f170:feac:7cf9","TCP","1468","443  >  51742 [PSH, ACK] Seq=204026 Ack=2664 Win=71168 Len=1380 TSval=2559453883 TSecr=3661830402 [TCP segment of a reassembled PDU]"
"793","154.473112005","2a00:a041:3c5d:4d00:b981:f170:feac:7cf9","2a03:2880:f258:c8:face:b00c:0:167","TCP","88","51742  >  443 [ACK] Seq=2664 Ack=205406 Win=294016 Len=0 TSval=3661830559 TSecr=2559453883"
"794","154.473752405","2a03:2880:f258:c8:face:b00c:0:167","2a00:a041:3c5d:4d00:b981:f170:feac:7cf9","TCP","1468","443  >  51742 [ACK] Seq=205406 Ack=2664 Win=71168 Len=1380 TSval=2559453885 TSecr=3661830402 [TCP segment of a reassembled PDU]"
"795","154.474421555","2a03:2880:f258:c8:face:b00c:0:167","2a00:a041:3c5d:4d00:b981:f170:feac:7cf9","TCP","1468","443  >  51742 [PSH, ACK] Seq=206786 Ack=2664 Win=71168 Len=1380 TSval=2559453885 TSecr=3661830402 [TCP segment of a reassembled PDU]"
"796","154.474439530","2a00:a041:3c5d:4d00:b981:f170:feac:7cf9","2a03:2880:f258:c8:face:b00c:0:167","TCP","88","51742  >  443 [ACK] Seq=2664 Ack=208166 Win=294016 Len=0 TSval=3661830560 TSecr=2559453885"
"797","154.475337492","2a03:2880:f258:c8:face:b00c:0:167","2a00:a041:3c5d:4d00:b981:f170:feac:7cf9","TCP","1468","443  >  51742 [ACK] Seq=208166 Ack=2664 Win=71168 Len=1380 TSval=2559453887 TSecr=3661830402 [TCP segment of a reassembled PDU]"
"798","154.475790052","2a03:2880:f258:c8:face:b00c:0:167","2a00:a041:3c5d:4d00:b981:f170:feac:7cf9","TCP","1468","443  >  51742 [PSH, ACK] Seq=209546 Ack=2664 Win=71168 Len=1380 TSval=2559453887 TSecr=3661830402 [TCP segment of a reassembled PDU]"
"799","154.475802857","2a00:a041:3c5d:4d00:b981:f170:feac:7cf9","2a03:2880:f258:c8:face:b00c:0:167","TCP","88","51742  >  443 [ACK] Seq=2664 Ack=210926 Win=294016 Len=0 TSval=3661830561 TSecr=2559453887"
"800","154.477193434","2a03:2880:f258:c8:face:b00c:0:167","2a00:a041:3c5d:4d00:b981:f170:feac:7cf9","TCP","1468","443  >  51742 [ACK] Seq=210926 Ack=2664 Win=71168 Len=1380 TSval=2559453889 TSecr=3661830402 [TCP segment of a reassembled PDU]"
"801","154.477642657","2a03:2880:f258:c8:face:b00c:0:167","2a00:a041:3c5d:4d00:b981:f170:feac:7cf9","TCP","1468","443  >  51742 [PSH, ACK] Seq=212306 Ack=2664 Win=71168 Len=1380 TSval=2559453889 TSecr=3661830402 [TCP segment of a reassembled PDU]"
"802","154.477667892","2a00:a041:3c5d:4d00:b981:f170:feac:7cf9","2a03:2880:f258:c8:face:b00c:0:167","TCP","88","51742  >  443 [ACK] Seq=2664 Ack=213686 Win=294016 Len=0 TSval=3661830563 TSecr=2559453889"
"803","154.479068788","2a03:2880:f258:c8:face:b00c:0:167","2a00:a041:3c5d:4d00:b981:f170:feac:7cf9","TLSv1.3","1468","Application Data [TCP segment of a reassembled PDU]"
"804","154.479586619","2a03:2880:f258:c8:face:b00c:0:167","2a00:a041:3c5d:4d00:b981:f170:feac:7cf9","TCP","1468","443  >  51742 [PSH, ACK] Seq=215066 Ack=2664 Win=71168 Len=1380 TSval=2559453891 TSecr=3661830402 [TCP segment of a reassembled PDU]"
"805","154.479595799","2a00:a041:3c5d:4d00:b981:f170:feac:7cf9","2a03:2880:f258:c8:face:b00c:0:167","TCP","88","51742  >  443 [ACK] Seq=2664 Ack=216446 Win=294016 Len=0 TSval=3661830565 TSecr=2559453891"
